# author: kadrlica@archimedes.local
# date: 2017/07/02 14:49:54 UTC
# version: obztak v3.3rc1
# Update to ignore coverage in the P9 region
HEX,RA,DEC,FILTER,EXPTIME,TILING,PRIORITY,DATE,AIRMASS,SLEW,MOONANGLE,HOURANGLE
272,0.0000,-31.7170,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
272,0.0000,-31.7170,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
272,0.0000,-31.7170,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
272,0.0000,-31.7170,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
274,180.0000,-31.7170,i,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
274,180.0000,-31.7170,z,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
279,315.0000,-35.2640,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
279,315.0000,-35.2640,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
279,315.0000,-35.2640,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
279,315.0000,-35.2640,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
286,225.0000,-35.2640,g,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
286,225.0000,-35.2640,i,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
286,225.0000,-35.2640,z,90.0000,1,2,,-1.0000,-1.0000,-1.0000,-1.0000
770,305.2110,-30.7850,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
770,305.2110,-30.7850,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
770,305.2110,-30.7850,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
770,305.2110,-30.7850,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
786,305.8560,-32.3920,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
786,305.8560,-32.3920,r,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
786,305.8560,-32.3920,i,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
786,305.8560,-32.3920,z,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
787,307.2740,-31.1560,g,90.0000,1,1,,-1.0000,-1.0000,-1.0000,-1.0000
